BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
16271	P31749	AKT1	RecName: Full=RAC-alpha serine/threonine-protein kinase; EC=2.7.11.1 {ECO:0000269|PubMed:12172553, ECO:0000269|PubMed:15861136, ECO:0000269|PubMed:32322062, ECO:0000269|PubMed:33594058}; AltName: Full=Protein kinase B; Short=PKB; AltName: Full=Protein kinase B alpha; Short=PKB alpha; AltName: Full=Proto-oncogene c-Akt; AltName: Full=RAC-PK-alpha;	207	-
8467	O15055	PER2	RecName: Full=Period circadian protein homolog 2; Short=hPER2; AltName: Full=Circadian clock protein PERIOD 2;	8864	-
14812	P12821	ACE	RecName: Full=Angiotensin-converting enzyme {ECO:0000303|PubMed:2849100}; Short=ACE {ECO:0000303|PubMed:2849100}; EC=3.4.15.1 {ECO:0000269|PubMed:10913258, ECO:0000269|PubMed:11076943, ECO:0000269|PubMed:12542396, ECO:0000269|PubMed:1320019, ECO:0000269|PubMed:4322742, ECO:0000269|PubMed:7961923}; AltName: Full=Dipeptidyl carboxypeptidase I {ECO:0000303|PubMed:4322742}; AltName: Full=Kininase II {ECO:0000303|PubMed:6055465}; AltName: CD_antigen=CD143; Contains: RecName: Full=Angiotensin-converting enzyme, soluble form; Flags: Precursor;	1636	-
7832	P04114	APOB	RecName: Full=Apolipoprotein B-100; Short=Apo B-100; Contains: RecName: Full=Apolipoprotein B-48; Short=Apo B-48; Flags: Precursor;	338	-
12114	P35354	PTGS2	RecName: Full=Prostaglandin G/H synthase 2 {ECO:0000305}; EC=1.14.99.1 {ECO:0000269|PubMed:16373578, ECO:0000269|PubMed:26859324, ECO:0000269|PubMed:27226593}; AltName: Full=Cyclooxygenase-2 {ECO:0000303|PubMed:17113084}; Short=COX-2 {ECO:0000303|PubMed:17113084}; AltName: Full=PHS II; AltName: Full=Prostaglandin H2 synthase 2; Short=PGH synthase 2; Short=PGHS-2; AltName: Full=Prostaglandin-endoperoxide synthase 2; Flags: Precursor;	5743	-
12520	P04275	VWF	RecName: Full=von Willebrand factor; Short=vWF; Contains: RecName: Full=von Willebrand antigen 2; AltName: Full=von Willebrand antigen II; Flags: Precursor;	7450	-
14551	P45379	TNNT2	RecName: Full=Troponin T, cardiac muscle; Short=TnTc; AltName: Full=Cardiac muscle troponin T; Short=cTnT;	7139	-
36297	P21359	NF1	RecName: Full=Neurofibromin; AltName: Full=Neurofibromatosis-related protein NF-1; Contains: RecName: Full=Neurofibromin truncated;	4763	-
14476	P29474	NOS3	RecName: Full=Nitric oxide synthase 3 {ECO:0000312|HGNC:HGNC:7876}; EC=1.14.13.39 {ECO:0000269|PubMed:1378832, ECO:0000269|PubMed:35772285}; AltName: Full=Constitutive NOS; Short=cNOS; AltName: Full=EC-NOS; AltName: Full=NOS type III; Short=NOSIII; AltName: Full=Nitric oxide synthase, endothelial {ECO:0000305}; Short=Endothelial NOS {ECO:0000305}; Short=eNOS {ECO:0000305};	4846	-
11955	P01344	IGF2	RecName: Full=Insulin-like growth factor II; Short=IGF-II; AltName: Full=Somatomedin-A; AltName: Full=T3M-11-derived growth factor; Contains: RecName: Full=Insulin-like growth factor II; Contains: RecName: Full=Insulin-like growth factor II Ala-25 Del; Contains: RecName: Full=Preptin; Flags: Precursor;	3481	-
10583	P13500	CCL2	RecName: Full=C-C motif chemokine 2; AltName: Full=HC11; AltName: Full=Monocyte chemoattractant protein 1; AltName: Full=Monocyte chemotactic and activating factor; Short=MCAF; AltName: Full=Monocyte chemotactic protein 1; Short=MCP-1; AltName: Full=Monocyte secretory protein JE; AltName: Full=Small-inducible cytokine A2; Flags: Precursor;	6347	-
45538	P39905	GDNF	RecName: Full=Glial cell line-derived neurotrophic factor; Short=hGDNF; AltName: Full=Astrocyte-derived trophic factor; Short=ATF; Flags: Precursor;	2668	-
12130	P62258	YWHAE	RecName: Full=14-3-3 protein epsilon; Short=14-3-3E;	7531	-
51201	P02741	CRP	RecName: Full=C-reactive protein; Contains: RecName: Full=C-reactive protein(1-205); Flags: Precursor;	1401	-
35695	Q99743	NPAS2	RecName: Full=Neuronal PAS domain-containing protein 2; Short=Neuronal PAS2; AltName: Full=Basic-helix-loop-helix-PAS protein MOP4; AltName: Full=Class E basic helix-loop-helix protein 9; Short=bHLHe9; AltName: Full=Member of PAS protein 4; AltName: Full=PAS domain-containing protein 4;	4862	-
8656	P19320	VCAM1	RecName: Full=Vascular cell adhesion protein 1; Short=V-CAM 1; Short=VCAM-1; AltName: Full=INCAM-100; AltName: CD_antigen=CD106; Contains: RecName: Full=Soluble Vascular Cell Adhesion Molecule-1; Flags: Precursor;	7412	-
11182	P23560	BDNF	RecName: Full=Brain-derived neurotrophic factor; Short=BDNF; AltName: Full=Abrineurin; Contains: RecName: Full=BDNF precursor form {ECO:0000305}; Short=ProBDNF {ECO:0000305}; Flags: Precursor;	627	-
56840	P02649	APOE	RecName: Full=Apolipoprotein E {ECO:0000305}; Short=Apo-E; Flags: Precursor;	348	-
14849	Q16526	CRY1	RecName: Full=Cryptochrome-1;	1407	-
48634	P05305	EDN1	RecName: Full=Endothelin-1; AltName: Full=Preproendothelin-1; Short=PPET1; Contains: RecName: Full=Endothelin-1; Short=ET-1; Contains: RecName: Full=Big endothelin-1; Flags: Precursor;	1906	-
57280	P16860	NPPB	RecName: Full=Natriuretic peptides B; AltName: Full=Brain natriuretic factor prohormone {ECO:0000303|PubMed:2138890}; Short=preproBNP {ECO:0000250|UniProtKB:P40753}; Short=proBNP {ECO:0000303|PubMed:2138890}; AltName: Full=Gamma-brain natriuretic peptide {ECO:0000250|UniProtKB:P07634}; AltName: Full=Iso-ANP {ECO:0000250|UniProtKB:P13205}; Contains: RecName: Full=NT-proBNP {ECO:0000303|PubMed:25339504}; AltName: Full=NT-pro-BNP {ECO:0000303|PubMed:17372040}; AltName: Full=NT-proBNP(1-76) {ECO:0000303|PubMed:18466803}; Contains: RecName: Full=proBNP(3-108) {ECO:0000303|PubMed:17367664}; Contains: RecName: Full=Brain natriuretic peptide 32 {ECO:0000305}; Short=BNP(1-32) {ECO:0000305}; Short=BNP-32 {ECO:0000305}; AltName: Full=Brain natriuretic peptide {ECO:0000303|PubMed:2597152}; Short=BNP {ECO:0000303|PubMed:2597152}; Contains: RecName: Full=BNP(1-30); Contains: RecName: Full=BNP(1-29); Contains: RecName: Full=BNP(1-28); Contains: RecName: Full=BNP(2-31); Contains: RecName: Full=BNP(3-32) {ECO:0000303|PubMed:16254193}; AltName: Full=des-SerPro-BNP {ECO:0000303|PubMed:16254193}; AltName: Full=proBNP(79-108) {ECO:0000303|PubMed:17367664}; Contains: RecName: Full=BNP(3-30); Contains: RecName: Full=BNP(3-29); Contains: RecName: Full=Brain natriuretic peptide 29 {ECO:0000250|UniProtKB:P07634}; Short=BNP(4-32) {ECO:0000303|PubMed:20489134}; Contains: RecName: Full=BNP(4-31); Contains: RecName: Full=BNP(4-30); Contains: RecName: Full=BNP(4-29); Contains: RecName: Full=BNP(4-27); Contains: RecName: Full=BNP(5-32); Contains: RecName: Full=BNP(5-31); Contains: RecName: Full=BNP(5-29); Flags: Precursor;	4879	-
33623	O15534	PER1	RecName: Full=Period circadian protein homolog 1; Short=hPER1; AltName: Full=Circadian clock protein PERIOD 1; AltName: Full=Circadian pacemaker protein Rigui;	5187	-
10171	Q01543	FLI1	RecName: Full=Friend leukemia integration 1 transcription factor; AltName: Full=Proto-oncogene Fli-1; AltName: Full=Transcription factor ERGB;	2313	-
8667	Q99523	SORT1	RecName: Full=Sortilin {ECO:0000305}; AltName: Full=100 kDa NT receptor; AltName: Full=Glycoprotein 95; Short=Gp95; AltName: Full=Neurotensin receptor 3; Short=NT3; Short=NTR3; Flags: Precursor;	6272	-
15919	P07949	RET	RecName: Full=Proto-oncogene tyrosine-protein kinase receptor Ret {ECO:0000305}; EC=2.7.10.1 {ECO:0000269|PubMed:24560924, ECO:0000269|PubMed:28846099}; AltName: Full=Cadherin family member 12; AltName: Full=Proto-oncogene c-Ret {ECO:0000303|PubMed:2660074}; Contains: RecName: Full=Soluble RET kinase fragment {ECO:0000305|PubMed:21357690}; Contains: RecName: Full=Extracellular cell-membrane anchored RET cadherin 120 kDa fragment {ECO:0000305|PubMed:21357690}; Flags: Precursor;	5979	-
11332	P02656	APOC3	RecName: Full=Apolipoprotein C-III; Short=Apo-CIII; Short=ApoC-III; AltName: Full=Apolipoprotein C3; Flags: Precursor;	345	-
43802	Q14526	HIC1	RecName: Full=Hypermethylated in cancer 1 protein; Short=Hic-1; AltName: Full=Zinc finger and BTB domain-containing protein 29;	3090	-
8709	P35520	CBS	RecName: Full=Cystathionine beta-synthase {ECO:0000305}; EC=4.2.1.22 {ECO:0000269|PubMed:20506325, ECO:0000269|PubMed:23974653, ECO:0000269|PubMed:23981774, ECO:0000269|PubMed:25044645}; AltName: Full=Beta-thionase; AltName: Full=Serine sulfhydrase;	875; 102724560	-
8907	P34947	GRK5	RecName: Full=G protein-coupled receptor kinase 5; EC=2.7.11.16; AltName: Full=G protein-coupled receptor kinase GRK5;	2869	-
9707	P40879	SLC26A3	RecName: Full=Chloride anion exchanger; AltName: Full=Down-regulated in adenoma; Short=Protein DRA; AltName: Full=Solute carrier family 26 member 3;	1811	-
9293	P15924	DSP	RecName: Full=Desmoplakin; Short=DP; AltName: Full=250/210 kDa paraneoplastic pemphigus antigen;	1832	-
14994	P12883	MYH7	RecName: Full=Myosin-7; AltName: Full=Myosin heavy chain 7; AltName: Full=Myosin heavy chain slow isoform; Short=MyHC-slow; AltName: Full=Myosin heavy chain, cardiac muscle beta isoform; Short=MyHC-beta;	4625	-
37407	P42898	MTHFR	RecName: Full=Methylenetetrahydrofolate reductase (NADPH) {ECO:0000305}; EC=1.5.1.53 {ECO:0000269|PubMed:25736335, ECO:0000269|PubMed:29891918};	4524	-
25635	P01241	GH1	RecName: Full=Somatotropin; AltName: Full=Growth hormone; Short=GH; Short=GH-N; AltName: Full=Growth hormone 1; AltName: Full=Pituitary growth hormone; Flags: Precursor;	2688	-
45132	P14314	PRKCSH	RecName: Full=Glucosidase 2 subunit beta; AltName: Full=80K-H protein {ECO:0000303|PubMed:2793184}; AltName: Full=Glucosidase II subunit beta; AltName: Full=Protein kinase C substrate 60.1 kDa protein heavy chain; Short=PKCSH; Flags: Precursor;	5589	-
27097	Q9UGP8	SEC63	RecName: Full=Translocation protein SEC63 homolog; AltName: Full=DnaJ homolog subfamily C member 23 {ECO:0000303|PubMed:18663603};	11231	-
8577	P12109	COL6A1	RecName: Full=Collagen alpha-1(VI) chain; Flags: Precursor;	1291	-
9796	P60484	PTEN	RecName: Full=Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN {ECO:0000305|PubMed:9256433, ECO:0000305|PubMed:9811831}; EC=3.1.3.16 {ECO:0000269|PubMed:9256433}; EC=3.1.3.48 {ECO:0000269|PubMed:9187108, ECO:0000269|PubMed:9256433}; EC=3.1.3.67 {ECO:0000269|PubMed:16824732, ECO:0000269|PubMed:9811831}; AltName: Full=Inositol polyphosphate 3-phosphatase {ECO:0000305|PubMed:11418101, ECO:0000305|PubMed:9593664}; EC=3.1.3.- {ECO:0000305|PubMed:11418101, ECO:0000305|PubMed:9593664}; AltName: Full=Mutated in multiple advanced cancers 1; AltName: Full=Phosphatase and tensin homolog;	5728	-
10639	P55011	SLC12A2	RecName: Full=Solute carrier family 12 member 2; AltName: Full=Basolateral Na-K-Cl symporter; AltName: Full=Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2; Short=BSC2; AltName: Full=Na-K-2Cl cotransporter 1 {ECO:0000303|PubMed:36306358}; Short=hNKCC1 {ECO:0000303|PubMed:36306358};	6558	-
52315	O15516	CLOCK	RecName: Full=Circadian locomoter output cycles protein kaput; Short=hCLOCK; EC=2.3.1.48; AltName: Full=Class E basic helix-loop-helix protein 8; Short=bHLHe8;	9575	-
43411	P00738	HP	RecName: Full=Haptoglobin; AltName: Full=Zonulin; Contains: RecName: Full=Haptoglobin alpha chain; Contains: RecName: Full=Haptoglobin beta chain; Flags: Precursor;	3240	-
11657	P06858	LPL	RecName: Full=Lipoprotein lipase; Short=LPL; EC=3.1.1.34 {ECO:0000269|PubMed:11342582, ECO:0000269|PubMed:12032167, ECO:0000269|PubMed:1371284, ECO:0000269|PubMed:2340307, ECO:0000269|PubMed:27578112, ECO:0000269|PubMed:30559189, ECO:0000269|PubMed:7592706}; AltName: Full=Phospholipase A1; EC=3.1.1.32 {ECO:0000269|PubMed:12032167, ECO:0000269|PubMed:7592706}; Flags: Precursor;	4023	-
8587	P12111	COL6A3	RecName: Full=Collagen alpha-3(VI) chain; Flags: Precursor;	1293	-
8586	P12110	COL6A2	RecName: Full=Collagen alpha-2(VI) chain; Flags: Precursor;	1292	-
